"siteyear","siteusite","UniqueSite","dataset","Site","Year","Site_Lat","Site_Long","Locality","Region","Management","FamBiomass_tkm2","Closure.age","Closure.size","Atoll","ReefHabitat","Depth","HardCoral","SampMethod","SampArea","TT_market_h","TT_pop_h","reserves","remote_10h","remote_20h","area_name","section","TPBiomass_tkm2","DepthCategory","coords","Prod_mgCm2d_finer","meanSize_cm","total_sp","Grav_tot","remote_20h_inhabited","scraping_potential","Larger","Contact_ID","siteyearusite","SST_dC","SSTanom_dC","mean_tonnes_km2_polygon1","mean_tonnes_km2_polygon2","mean_tonnes_km2_polygon3","mean_tonnes_km2_polygon4","mean_tonnes_km2_polygon5","mean_tonnes_km2_polygon6","mean_tonnes_reported_km2cell","mean_tonnes_km2cell","MGMT_type"
"Anse Raie 2Backreef::2004","Anse Raie 2Backreef::8847","8847","S","Anse Raie 2Backreef",2004,-19.97968,57.64338,"Mauritius","I","Fished",3.82275,NA,NA,0,"Lagoon_Back reef",2,NA,"Standard belt transect",500,0.983333333333333,0.116666666666667,0,0,0,"Mauritius","status",NA,"0-4m","-19.97968_57.64338",221.6445,NA,NA,525,NA,NA,"Mauritius","Provider 17","Anse Raie 2Backreef::2004::8847",25.7843333880107,0.644274234771729,NA,58.2644616596889,56.0765442674878,6.59024827044212,15.9694714727041,62.9131782533336,17.5480115489558,58.2644616596889,NA
"Antanimora::2009","Antanimora::8849","8849","S","Antanimora",2009,-13.92,47.67,"Madagascar","I","Fished",36.23,NA,NA,0,"Flat",2,NA,"Standard belt transect",500,7.01666666666667,0.608333333333333,0,0,0,"Madagascar","status",NA,"0-4m","-13.92_47.67",296.256833333333,NA,NA,23,NA,NA,"Madagascar","Provider 17","Antanimora::2009::8849",28.2452774047852,0.563256581624349,NA,6.7909156871714,28.230112189811,13.5115269353505,0,0,1.610628406096,6.7909156871714,NA
"Aquarium 5::1999","Aquarium 5::1469","1469","S","Aquarium 5",1999,17.2259667,-87.605,"Belize","C","Fished",71.7954106059,NA,NA,1,"Slope",7.7,NA,"Standard belt transect",600,3.43333333333333,1.25,0,0,0,"Belize","status",0.0573579374125,"4-10m","17.2259667_-87.605",286.257,21.18125,25.1210314411353,57,NA,NA,"Belize","Provider 19","Aquarium 5::1999::1469",27.9097301165263,0.0380056699117025,NA,10.6007749761133,46.1388798381318,46.1388798381318,17.2461138515124,17.2461138515124,1.26906624258222,10.6007749761133,NA
"Arrecife Frustrado 6::2001","Arrecife Frustrado 6::1470","1470","S","Arrecife Frustrado 6",2001,20.6441667,-78.6576833,"Cuba","C","Fished",109.5056367752,NA,NA,0,"Slope",9,NA,"Standard belt transect",300,4.85833333333333,0.475,0,0,0,"Cuba","status",0,"4-10m","20.6441667_-78.6576833",2693.67416666667,21.8636363636364,17.5182997024324,33.5,NA,NA,"Cuba","Provider 19","Arrecife Frustrado 6::2001::1470",28.095117410024,0.124471664428711,NA,NA,237.269205731555,237.269205731555,117.735076272577,117.735076272577,212.557950792913,237.269205731555,NA
"Arrecifes Mulatas Centro (cresta) 7::2001","Arrecifes Mulatas Centro (cresta) 7::1471","1471","S","Arrecifes Mulatas Centro (cresta) 7",2001,21.6666833,-79.9443,"Cuba","C","Fished",123.6803631609,NA,NA,0,"Crest",2.5,NA,"Standard belt transect",600,2.15,0.516666666666667,0,0,0,"Cuba","status",0.0185021856309524,"0-4m","21.6666833_-79.9443",708.88975,20.3154761904762,22.5678341956932,112,NA,NA,"Cuba","Provider 19","Arrecifes Mulatas Centro (cresta) 7::2001::1471",28.095117410024,0.124471664428711,NA,NA,25.4886282760102,4.26378235239665,117.735076272577,3.60240031340694,22.8323109258607,25.4886282760102,NA
"Arrecifes Mulatas Centro (profundo) 8::2001","Arrecifes Mulatas Centro (profundo) 8::1472","1472","S","Arrecifes Mulatas Centro (profundo) 8",2001,21.66865,-79.9496667,"Cuba","C","Fished",94.7006377573,NA,NA,0,"Slope",9,NA,"Standard belt transect",600,2.15,0.516666666666667,0,0,0,"Cuba","status",0,"4-10m","21.66865_-79.9496667",616.029166666667,22.3085106382979,45.3854300789958,112,NA,NA,"Cuba","Provider 19","Arrecifes Mulatas Centro (profundo) 8::2001::1472",28.095117410024,0.124471664428711,NA,NA,25.4886282760102,4.26378235239665,117.735076272577,3.60240031340694,22.8323109258607,25.4886282760102,NA
"Arrecifes Mulatas Este (cresta) 9::2001","Arrecifes Mulatas Este (cresta) 9::1473","1473","S","Arrecifes Mulatas Este (cresta) 9",2001,21.6569667,-79.9281333,"Cuba","C","Fished",133.8209620106,NA,NA,0,"Crest",2.5,NA,"Standard belt transect",600,2.15,0.516666666666667,0,0,0,"Cuba","status",0,"0-4m","21.6569667_-79.9281333",708.88975,19.8421052631579,20.6297390382735,112,NA,NA,"Cuba","Provider 19","Arrecifes Mulatas Este (cresta) 9::2001::1473",28.095117410024,0.124471664428711,NA,NA,25.4886282760102,4.26378235239665,117.735076272577,3.60240031340694,22.8323109258607,25.4886282760102,NA
"Arrecifes Mulatas Este (profundo) 10::2001","Arrecifes Mulatas Este (profundo) 10::1474","1474","S","Arrecifes Mulatas Este (profundo) 10",2001,21.6533333,-79.92775,"Cuba","C","Fished",87.3801334189,NA,NA,0,"Slope",9,NA,"Standard belt transect",600,2.15,0.516666666666667,0,0,0,"Cuba","status",0.0419552619302326,"4-10m","21.6533333_-79.92775",749.674916666667,22.296511627907,142.541255864355,112,NA,NA,"Cuba","Provider 19","Arrecifes Mulatas Este (profundo) 10::2001::1474",28.095117410024,0.124471664428711,NA,NA,25.4886282760102,4.26378235239665,117.735076272577,3.60240031340694,22.8323109258607,25.4886282760102,NA
"Ashmore Reef 3::2009","Ashmore Reef 3::3345","3345","S","Ashmore Reef 3",2009,-12.2906,123.12121,"Australia","P","Restricted",120.739549192333,NA,NA,1,"Slope",3,NA,"Standard belt transect",750,14.15,8.61666666666667,0,0,0,"Australia","status",0.143536855643836,"0-4m","-12.2906_123.12121",406.704666666667,19.5159817351598,63.5737927100486,2,NA,123.4706534,"Australia","Provider 5","Ashmore Reef 3::2009::3345",29.1548736890157,0.740830421447754,NA,NA,4.12035868660317,4.12035868660317,9.1488584663374,9.1488584663374,1.0981328974305,4.12035868660317,NA
"Ashmore Reef 4::2009","Ashmore Reef 4::3347","3347","S","Ashmore Reef 4",2009,-12.26632,122.96191,"Australia","P","Restricted",290.368475586067,NA,NA,1,"Slope",3,NA,"Standard belt transect",750,14.15,8.25833333333333,0,0,0,"Australia","status",0.322671274144608,"0-4m","-12.26632_122.96191",382.736416666667,27.6838235294118,65.3723095376678,2.5,NA,436.9769385,"Australia","Provider 5","Ashmore Reef 4::2009::3347",29.1548736890157,0.740830421447754,NA,NA,4.12035868660317,4.12035868660317,9.1488584663374,9.1488584663374,1.0981328974305,4.12035868660317,NA
"Ashmore Reef 5::2009","Ashmore Reef 5::3349","3349","S","Ashmore Reef 5",2009,-12.25448,123.15689,"Australia","P","Restricted",149.790624858667,NA,NA,1,"Slope",3,NA,"Standard belt transect",750,14.15,8.7,0,0,0,"Australia","status",0.0793715191017964,"0-4m","-12.25448_123.15689",381.26725,19.6204819277108,97.0574804614495,2,NA,165.996604,"Australia","Provider 5","Ashmore Reef 5::2009::3349",29.1548736890157,0.740830421447754,NA,NA,4.12035868660317,4.12035868660317,9.1488584663374,9.1488584663374,1.0981328974305,4.12035868660317,NA
"Ashmore Reef 6::2009","Ashmore Reef 6::3351","3351","S","Ashmore Reef 6",2009,-12.18414,123.10569,"Australia","P","Restricted",43.2316816424,NA,NA,1,"Slope",3,NA,"Standard belt transect",750,13.6,8.06666666666667,0,0,0,"Australia","status",0.0133402646313131,"0-4m","-12.18414_123.10569",376.221416666667,16.7575757575758,74.6318154737114,3,NA,78.37715178,"Australia","Provider 5","Ashmore Reef 6::2009::3351",29.1548736890157,0.740830421447754,NA,4.12035868660317,4.12035868660317,4.12035868660317,9.1488584663374,9.1488584663374,1.0981328974305,4.12035868660317,NA
"Ashmore Reef 7::2009","Ashmore Reef 7::3353","3353","S","Ashmore Reef 7",2009,-12.23083,122.99752,"Australia","P","Restricted",49.8059688568333,NA,NA,1,"Lagoon_Back reef",3,NA,"Standard belt transect",750,13.825,8.075,0,0,0,"Australia","status",0.0216045980242826,"0-4m","-12.23083_122.99752",386.847083333333,16.6953642384106,99.0226069454885,3,NA,142.0697321,"Australia","Provider 5","Ashmore Reef 7::2009::3353",29.1548736890157,0.740830421447754,NA,NA,4.12035868660317,4.12035868660317,9.1488584663374,9.1488584663374,1.0981328974305,4.12035868660317,NA
"Ashmore Reef 8::2009","Ashmore Reef 8::3355","3355","S","Ashmore Reef 8",2009,-12.20062,123.08286,"Australia","P","Restricted",20.5188576268667,NA,NA,1,"Lagoon_Back reef",3,NA,"Standard belt transect",750,13.6,7.98333333333333,0,0,0,"Australia","status",0,"0-4m","-12.20062_123.08286",375.735583333333,16.1413043478261,44.4077266271736,3,NA,23.69145,"Australia","Provider 5","Ashmore Reef 8::2009::3355",29.1548736890157,0.740830421447754,NA,4.12035868660317,4.12035868660317,4.12035868660317,9.1488584663374,9.1488584663374,1.0981328974305,4.12035868660317,NA
"Astrolabe::2012","Astrolabe::9479","9479","S","Astrolabe",2012,-19.8943,165.8284,"New Caledonia","P","Fished",720.5497389841,NA,NA,1,"Slope",10,39.4926,"Distance sampling",500,11.4333333333333,3.9,0,0,0,"New Caledonia (France)","status",3.78820582613068,">10m","-19.8943_165.8284",317.695083333333,28.814371257485,116.797746407316,1,NA,525.6588051,"New Caledonia","Provider 18","Astrolabe::2012::9479",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9480","9480","S","Astrolabe",2012,-19.883867,165.526267,"New Caledonia","P","Fished",484.1092989399,NA,NA,1,"Slope",10,6.151,"Distance sampling",500,11.0916666666667,4.85833333333333,0,0,0,"New Caledonia (France)","status",2.88089528145625,">10m","-19.883867_165.526267",318.547916666667,26.2828947368421,82.6534361704812,1,NA,784.108824,"New Caledonia","Provider 18","Astrolabe::2012::9480",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9481","9481","S","Astrolabe",2012,-19.882683,165.826417,"New Caledonia","P","Fished",286.0549271571,NA,NA,1,"Lagoon_Back reef",6,26.0968,"Distance sampling",500,11.4333333333333,3.9,0,0,0,"New Caledonia (France)","status",2.15727657786792,"4-10m","-19.882683_165.826417",317.185666666667,29.7722772277228,66.9767750771802,1,NA,389.3816328,"New Caledonia","Provider 18","Astrolabe::2012::9481",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9482","9482","S","Astrolabe",2012,-19.880383,165.835383,"New Caledonia","P","Fished",781.7438382924,NA,NA,1,"Lagoon_Back reef",6.15,28.8563,"Distance sampling",500,11.4333333333333,3.9,0,0,0,"New Caledonia (France)","status",4.54900560984375,"4-10m","-19.880383_165.835383",317.185666666667,30.3563218390805,100.382989959843,1,NA,465.1368452,"New Caledonia","Provider 18","Astrolabe::2012::9482",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9483","9483","S","Astrolabe",2012,-19.877617,165.536033,"New Caledonia","P","Fished",469.8321254176,NA,NA,1,"Lagoon_Back reef",6,14.9859,"Distance sampling",500,11.0916666666667,4.85833333333333,0,0,0,"New Caledonia (France)","status",2.74155998130556,"4-10m","-19.877617_165.536033",315.093666666667,30.953125,106.082640937207,1,NA,702.9890557,"New Caledonia","Provider 18","Astrolabe::2012::9483",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9484","9484","S","Astrolabe",2012,-19.868383,165.5409,"New Caledonia","P","Fished",258.1298728965,NA,NA,1,"Lagoon_Back reef",6,17.1548,"Distance sampling",500,11.0916666666667,4.85833333333333,0,0,0,"New Caledonia (France)","status",1.74179882008824,"4-10m","-19.868383_165.5409",310.8815,31.4545454545455,183.800019723382,1,NA,280.0895781,"New Caledonia","Provider 18","Astrolabe::2012::9484",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9485","9485","S","Astrolabe",2012,-19.857267,165.8475,"New Caledonia","P","Fished",168.804971846,NA,NA,1,"Slope",4.96,41.5139,"Distance sampling",500,11.4333333333333,3.9,0,0,0,"New Caledonia (France)","status",4.95308598531579,"4-10m","-19.857267_165.8475",310.991916666667,25.537037037037,83.9391916393699,1,NA,401.1753418,"New Caledonia","Provider 18","Astrolabe::2012::9485",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9486","9486","S","Astrolabe",2012,-19.8562,165.842517,"New Caledonia","P","Fished",546.3537058379,NA,NA,1,"Lagoon_Back reef",8.035,11.5066,"Distance sampling",500,11.4333333333333,3.9,0,0,0,"New Caledonia (France)","status",5.18393586853901,"4-10m","-19.8562_165.842517",310.991916666667,31.3560606060606,141.716651759229,1,NA,407.6012411,"New Caledonia","Provider 18","Astrolabe::2012::9486",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9487","9487","S","Astrolabe",2012,-19.85315,165.8395,"New Caledonia","P","Fished",182.6537217563,NA,NA,1,"Lagoon_Back reef",10.73,47.7502,"Distance sampling",500,11.4333333333333,3.9,0,0,0,"New Caledonia (France)","status",1.94340440313265,">10m","-19.85315_165.8395",316.480833333333,26.1276595744681,104.776653867567,1,NA,223.6272975,"New Caledonia","Provider 18","Astrolabe::2012::9487",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9488","9488","S","Astrolabe",2012,-19.8193,165.588983,"New Caledonia","P","Fished",153.9137806426,NA,NA,1,"Lagoon_Back reef",1.55,5.5329,"Distance sampling",500,11.45,5.05,0,0,0,"New Caledonia (France)","status",0,"0-4m","-19.8193_165.588983",311.790416666667,22.4827586206897,46.111484798436,1,NA,466.5020024,"New Caledonia","Provider 18","Astrolabe::2012::9488",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9489","9489","S","Astrolabe",2012,-19.81665,165.59805,"New Caledonia","P","Fished",408.6890244115,NA,NA,1,"Lagoon_Back reef",7.5,8.1104,"Distance sampling",500,11.45,5.05,0,0,0,"New Caledonia (France)","status",1.79383152314706,"4-10m","-19.81665_165.59805",311.790416666667,29.304347826087,95.8096283505837,1,NA,233.3473383,"New Caledonia","Provider 18","Astrolabe::2012::9489",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9490","9490","S","Astrolabe",2012,-19.816467,165.603167,"New Caledonia","P","Fished",738.6584595645,NA,NA,1,"Slope",12,49.6684,"Distance sampling",500,11.45,5.05,0,0,0,"New Caledonia (France)","status",2.69487992181522,">10m","-19.816467_165.603167",311.790416666667,27.7295597484277,113.774664010203,1,NA,442.9661182,"New Caledonia","Provider 18","Astrolabe::2012::9490",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9491","9491","S","Astrolabe",2012,-19.806683,165.56165,"New Caledonia","P","Fished",578.1836363046,NA,NA,1,"Lagoon_Back reef",10.7,19.6225,"Distance sampling",500,11.2111111111111,4.9,0,0,0,"New Caledonia (France)","status",1.82143308107317,">10m","-19.806683_165.56165",312.389083333333,29.0583333333333,125.006754363245,1,NA,471.9910619,"New Caledonia","Provider 18","Astrolabe::2012::9491",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9492","9492","S","Astrolabe",2012,-19.805933,165.605933,"New Caledonia","P","Fished",198.013932784,NA,NA,1,"Lagoon_Back reef",4.75,16.2398,"Distance sampling",500,11.45,5.05,0,0,0,"New Caledonia (France)","status",0.369852663378378,"4-10m","-19.805933_165.605933",312.389083333333,25.972972972973,79.030965858572,1,NA,221.5491651,"New Caledonia","Provider 18","Astrolabe::2012::9492",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9493","9493","S","Astrolabe",2012,-19.797967,165.58375,"New Caledonia","P","Fished",517.4771687465,NA,NA,1,"Lagoon_Back reef",1,23.895,"Distance sampling",500,11.45,5.05,0,0,0,"New Caledonia (France)","status",0.950245988559322,"0-4m","-19.797967_165.58375",316.46775,29.0677966101695,190.498155689759,1,NA,647.3338163,"New Caledonia","Provider 18","Astrolabe::2012::9493",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9494","9494","S","Astrolabe",2012,-19.793017,165.612933,"New Caledonia","P","Fished",777.3056402711,NA,NA,1,"Slope",6,37.8505,"Distance sampling",500,11.45,5.05,0,0,0,"New Caledonia (France)","status",6.38618707393374,"4-10m","-19.793017_165.612933",316.46775,29.487012987013,125.358585288167,1,NA,397.4280891,"New Caledonia","Provider 18","Astrolabe::2012::9494",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9495","9495","S","Astrolabe",2012,-19.70975,165.58425,"New Caledonia","P","Fished",390.4562583123,NA,NA,1,"Lagoon_Back reef",3.55,8.0861,"Distance sampling",500,11.725,5.25833333333333,0,0,0,"New Caledonia (France)","status",1.63070612568571,"0-4m","-19.70975_165.58425",306.803916666667,26.3529411764706,137.513631658658,1,NA,343.1185771,"New Caledonia","Provider 18","Astrolabe::2012::9495",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Astrolabe::2012","Astrolabe::9496","9496","S","Astrolabe",2012,-19.705717,165.590667,"New Caledonia","P","Fished",314.2378815964,NA,NA,1,"Slope",3,46.7076,"Distance sampling",500,11.725,5.25833333333333,0,0,0,"New Caledonia (France)","status",2.59677336094048,"0-4m","-19.705717_165.590667",306.803916666667,24.9036144578313,264.22730897697,1,NA,288.897126,"New Caledonia","Provider 18","Astrolabe::2012::9496",25.2913486162821,0.333428700764974,NA,NA,NA,0,0,0,0,0,NA
"Ata::2013","Ata::9555","9555","S","Ata",2013,-22.34645,-176.21025,"Tonga","P","Fished",15.5717833028,NA,NA,0,"Slope",10,6.5972,"Distance sampling",500,9.36666666666667,8.28333333333333,0,0,0,"Tonga","status",0,">10m","-22.34645_-176.21025",255.565916666667,16.32,24.868342226956,0,NA,17.113125,"Tonga","Provider 18","Ata::2013::9555",24.6674682299296,0.606624762217204,12.6776547455497,12.6776547455497,12.6776547455497,12.6776547455497,6.43905970579407,0,11.3034681670114,12.6776547455497,NA
"Ata::2013","Ata::9556","9556","S","Ata",2013,-22.341967,-176.212767,"Tonga","P","Fished",152.6136450517,NA,NA,0,"Slope",10,5,"Distance sampling",500,9.36666666666667,8.28333333333333,0,0,0,"Tonga","status",1.6192749688,">10m","-22.341967_-176.212767",255.565916666667,21.9387755102041,112.143907579747,0,NA,10.89297585,"Tonga","Provider 18","Ata::2013::9556",24.6674682299296,0.606624762217204,12.6776547455497,12.6776547455497,12.6776547455497,12.6776547455497,6.43905970579407,0,11.3034681670114,12.6776547455497,NA
"Ata::2013","Ata::9557","9557","S","Ata",2013,-22.335983,-176.214867,"Tonga","P","Fished",170.2246174775,NA,NA,0,"Slope",7,4.059,"Distance sampling",500,9.36666666666667,8.28333333333333,0,0,0,"Tonga","status",0.947367170666667,"4-10m","-22.335983_-176.214867",256.30325,27.4814814814815,223.188782253262,0,NA,52.80900955,"Tonga","Provider 18","Ata::2013::9557",24.6674682299296,0.606624762217204,12.6776547455497,12.6776547455497,12.6776547455497,12.6776547455497,6.43905970579407,0,11.3034681670114,12.6776547455497,NA
"Ata::2013","Ata::9558","9558","S","Ata",2013,-22.3344,-176.2018,"Tonga","P","Fished",450.4753521838,NA,NA,0,"Slope",7,4.5455,"Distance sampling",500,9.36666666666667,8.28333333333333,0,0,0,"Tonga","status",3.182032262625,"4-10m","-22.3344_-176.2018",255.565916666667,27.5142857142857,122.884745379913,0,NA,55.12742721,"Tonga","Provider 18","Ata::2013::9558",24.6674682299296,0.606624762217204,12.6776547455497,12.6776547455497,12.6776547455497,12.6776547455497,6.43905970579407,0,11.3034681670114,12.6776547455497,NA
"Ata::2013","Ata::9559","9559","S","Ata",2013,-22.333483,-176.211117,"Tonga","P","Fished",269.8358908279,NA,NA,0,"Slope",7,17.9825,"Distance sampling",500,9.36666666666667,8.28333333333333,0,0,0,"Tonga","status",0.709966888765957,"4-10m","-22.333483_-176.211117",256.30325,24.7222222222222,307.676693713104,0,NA,74.46906962,"Tonga","Provider 18","Ata::2013::9559",24.6674682299296,0.606624762217204,12.6776547455497,12.6776547455497,12.6776547455497,12.6776547455497,6.43905970579407,0,11.3034681670114,12.6776547455497,NA
"Ata::2013","Ata::9560","9560","S","Ata",2013,-22.332,-176.20595,"Tonga","P","Fished",409.3503053111,NA,NA,0,"Slope",8,4.1509,"Distance sampling",500,9.36666666666667,8.28333333333333,0,0,0,"Tonga","status",1.74502056047253,"4-10m","-22.332_-176.20595",256.30325,24.8863636363636,128.295851302335,0,NA,5.446487925,"Tonga","Provider 18","Ata::2013::9560",24.6674682299296,0.606624762217204,12.6776547455497,12.6776547455497,12.6776547455497,12.6776547455497,6.43905970579407,0,11.3034681670114,12.6776547455497,NA
"Aw Shucks::2007","Aw Shucks::5","5","S","Aw Shucks",2007,1.50062202,125.2428852,"Indonesia","P","Fished",42.1600708289,NA,NA,0,"Slope",8,NA,"Standard belt transect",750,2.01666666666667,0.141666666666667,0,0,0,"Indonesia","status",0,"4-10m","1.50062202_125.2428852",268.233083333333,23.2857142857143,75.7535129339989,92.5,NA,11.03997924,"Indonesia","Provider 4","Aw Shucks::2007::5",29.5276883443197,0.564831733703613,NA,NA,0.759365369748361,0.759365369748361,257.062439148636,166.094930879222,0.547932090298855,0.759365369748361,NA
